Gene ID	Homologs	Symbol	Description	Training	Score	Evidence	Notes
ENSG00000059691	ENSDARG00000037309 ENSMUSG00000028085 ENSRNOG00000037655 SPAC343.13 YBL080C 	GATB	"glutamyl-tRNA(Gln) amidotransferase, subunit B"	Known mitochondrial	1	PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID24708184_Sum: 1 | PMID26450961_Sum: 5 | PMID12652598_neuroblastoma_cell_line_IMR.32_0: 1 | MS_Brain_Sum: 1 | MS_Skeletal_Muscle_Sum: 1 | MS_Heart_Sum: 1 | MTS_Mean: 0.76224375 | hela_subcell_location_Mitochondrion: 1 | HPA_Mitochondria: 1 | YeastMitoEvidenceGFP: 1 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: 2 | Cluh_Enrichment: 1 | Comm_Mito_Ratio: 0.444 | 	Characterised; APEX (matrix) - PMID:23371551
ENSG00000185608	ENSDARG00000043554 ENSMUSG00000022706 ENSRNOG00000049686 	MRPL40	mitochondrial ribosomal protein L40	Known mitochondrial	1	PMID28435121_hESCs: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 13 | PMID15598749_T_leukemia_cell_line_0: 1 | PMID15986334_immortalized_lymphoblastoid_cell_line_0: 1 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 6 | MS_Skeletal_Muscle_Sum: 2 | MS_Liver_Sum: 1 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 1 | MTS_Mean: 0.8808375 | hela_subcell_location_Mitochondrion: 1 | HPA_Mitochondria: 1 | HPA_NonMitochondria: 1 | compartments_knowledge_difference: 0.2 | Comm_Mito_Ratio: 1 | 	Characterised; APEX (matrix) - PMID:23371551
ENSG00000180992	ENSDARG00000068886 ENSMUSG00000023939 ENSRNOG00000019734 	MRPL14	mitochondrial ribosomal protein L14	Known mitochondrial	1	PMID28435121_hESCs: 1 | PMID14651853_Sum: 2 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 14 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 6 | MS_Skeletal_Muscle_Sum: 2 | MS_Liver_Sum: 2 | MS_Kidney_Sum: 2 | MS_Heart_Sum: 2 | MTS_Mean: 0.703425 | hela_subcell_location_Mitochondrion: 1 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: 0.8 | Comm_Mito_Ratio: 0.941 | 	Characterised; APEX (matrix) - PMID:23371551
ENSG00000124370	ENSDARG00000045428 ENSMUSG00000033429 ENSRNOG00000016327 	MCEE	methylmalonyl CoA epimerase	Known mitochondrial	1	PMID12592411_heart_0: 1 | PMID14651853_Sum: 2 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 1 | PMID26450961_Sum: 14 | PMID15598749_T_leukemia_cell_line_0: 1 | PMID16615898_Sum: 2 | PMID16615899_liver_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 4 | MS_Skeletal_Muscle_Sum: 2 | MS_Liver_Sum: 4 | MS_Kidney_Sum: 2 | MS_Heart_Sum: 4 | MTS_Mean: 0.87553125 | hela_subcell_location_Mitochondrion: 1 | HPA_NonMitochondria: 1 | compartments_knowledge_difference: 1 | Comm_Mito_Ratio: 0.917 | 	Characterised; Metabolic model; 
ENSG00000099800	ENSDARG00000058297 ENSMUSG00000020219 ENSRNOG00000019682 SPAC17C9.09c YGR181W 	TIMM13	translocase of inner mitochondrial membrane 13 homolog (yeast)	Known mitochondrial	1	PMID28435121_hESCs: 1 | PMID14651853_Sum: 3 | PMID16415296_unknown_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 14 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 7 | MS_Skeletal_Muscle_Sum: 2 | MS_Liver_Sum: 3 | MS_Kidney_Sum: 2 | MS_Heart_Sum: 2 | MTS_Mean: 0.01959375 | hela_subcell_location_Mitochondrion: 1 | HPA_Mitochondria: 1 | HPA_NonMitochondria: 1 | YeastMitoEvidenceGFP: 1 | compartments_knowledge_difference: 1.2 | Comm_Mito_Ratio: 0.938 | 	Characterised; APEX (IMS) - PMID:25002142
ENSG00000124608	ENSDARG00000071240 ENSMUSG00000023938 ENSRNOG00000025808 	AARS2	"alanyl-tRNA synthetase 2, mitochondrial"	Known mitochondrial	1	PMID28435121_hESCs: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID24708184_Sum: 3 | PMID26450961_Sum: 13 | PMID15598749_T_leukemia_cell_line_0: 1 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 4 | MS_Skeletal_Muscle_Sum: 1 | MS_Liver_Sum: 1 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 1 | MTS_Mean: 0.58268125 | hela_subcell_location_Mitochondrion: 1 | HPA_Mitochondria: 1 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: 3 | Comm_Mito_Ratio: 0.439 | 	Characterised; APEX (matrix) - PMID:23371551
ENSG00000198888	ENSDARG00000063895 ENSMUSG00000064341 ENSRNOG00000030644 	MT-ND1	mitochondrially encoded NADH dehydrogenase 1	Known mitochondrial	1	PMID28435121_hESCs: 1 | PMID12592411_heart_0: 1 | PMID14651853_Sum: 2 | PMID15253431_Sum: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 3 | PMID26450961_Sum: 14 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 6 | MS_Skeletal_Muscle_Sum: 2 | MS_Liver_Sum: 3 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 4 | MTS_Mean: 0.12779375 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: 3 | Comm_Mito_Ratio: 1 | 	Characterised; Metabolic model; 
ENSG00000151093	ENSDARG00000098855 ENSMUSG00000021786 ENSRNOG00000005993 	OXSM	"3-oxoacyl-ACP synthase, mitochondrial"	Known mitochondrial	1	PMID14651853_Sum: 1 | PMID16415296_unknown_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 1 | PMID26450961_Sum: 7 | PMID12652598_neuroblastoma_cell_line_IMR.32_0: 1 | PMID16615898_Sum: 2 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 1 | MS_Skeletal_Muscle_Sum: 1 | MS_Liver_Sum: 3 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 2 | MTS_Mean: 0.62709375 | hela_subcell_location_Mitochondrion: 1 | HPA_Mitochondria: 1 | HPA_Cytoplasm: 1 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: 1.4 | Cluh_Enrichment: 1 | Comm_Mito_Ratio: 0.88 | 	Characterised; APEX (matrix) - PMID:23371551
ENSG00000127184	ENSDARG00000104537 ENSMUSG00000017778 ENSRNOG00000030237 	COX7C	cytochrome c oxidase subunit VIIc	Known mitochondrial	1	PMID12592411_heart_0: 1 | PMID14651853_Sum: 4 | PMID15253431_Sum: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 3 | PMID26450961_Sum: 14 | PMID12865426_liver_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 5 | MS_Skeletal_Muscle_Sum: 2 | MS_Liver_Sum: 4 | MS_Kidney_Sum: 2 | MS_Heart_Sum: 5 | MTS_Mean: 0.62949375 | hela_subcell_location_Mitochondrion: 1 | compartments_knowledge_difference: 2.6 | Comm_Mito_Ratio: 0.941 | 	Characterised; Metabolic model; APEX (IMS) - PMID:25002142
ENSG00000174547	ENSDARG00000013075 ENSMUSG00000024902 ENSRNOG00000019970 SPAC1486.07c YNL185C 	MRPL11	mitochondrial ribosomal protein L11	Known mitochondrial	1	PMID28435121_hESCs: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 14 | PMID15598749_T_leukemia_cell_line_0: 1 | PMID15986334_immortalized_lymphoblastoid_cell_line_0: 1 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 6 | MS_Skeletal_Muscle_Sum: 2 | MS_Liver_Sum: 1 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 2 | MTS_Mean: 0.80245625 | hela_subcell_location_Mitochondrion: 1 | YeastMitoEvidenceGFP: 1 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: 1.2 | Comm_Mito_Ratio: 0.921 | 	Characterised
ENSG00000074071	ENSDARG00000057910 ENSMUSG00000038880 ENSRNOG00000015479 	MRPS34	mitochondrial ribosomal protein S34	Known mitochondrial	1	PMID28435121_hESCs: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 14 | PMID15501831_Sum: 1 | PMID15598749_T_leukemia_cell_line_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 5 | MS_Skeletal_Muscle_Sum: 2 | MS_Liver_Sum: 2 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 2 | MTS_Mean: 0.787725 | hela_subcell_location_Mitochondrion: 1 | HPA_Mitochondria: 1 | compartments_knowledge_difference: 0.4 | Comm_Mito_Ratio: 0.444 | 	Characterised; APEX (matrix) - PMID:23371551
ENSG00000128928	ENSDARG00000042853 ENSMUSG00000027332 ENSRNOG00000009421 	IVD	isovaleryl-CoA dehydrogenase	Known mitochondrial	1	PMID28435121_hESCs: 1 | PMID12592411_heart_0: 1 | PMID14651853_Sum: 4 | PMID16415296_unknown_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 14 | PMID11840540_liver_0: 1 | PMID12601808_placenta_0: 1 | PMID12652598_neuroblastoma_cell_line_IMR.32_0: 1 | PMID15501831_Sum: 1 | PMID15507458_liver_0: 1 | PMID15598749_T_leukemia_cell_line_0: 1 | PMID15986334_immortalized_lymphoblastoid_cell_line_0: 1 | PMID16615898_Sum: 4 | PMID16615899_liver_0: 1 | PMID21189371_mammary_gland_0: 1 | PMID26217684_brain_0: 1 | PMID9638947_placenta_0: 1 | MS_Placenta_Sum: 3 | MS_Brain_Sum: 7 | MS_Skeletal_Muscle_Sum: 2 | MS_Liver_Sum: 7 | MS_Kidney_Sum: 3 | MS_Heart_Sum: 5 | MTS_Mean: 0.908475 | hela_subcell_location_Mitochondrion: 1 | HPA_Mitochondria: 1 | HPA_NonMitochondria: 1 | compartments_knowledge_difference: 2.8 | Comm_Mito_Ratio: 1 | 	Characterised; Metabolic model; APEX (matrix) - PMID:23371551
ENSG00000182154	ENSDARG00000002264 ENSMUSG00000036850 ENSRNOG00000029875 	MRPL41	mitochondrial ribosomal protein L41	Known mitochondrial	1	PMID28435121_hESCs: 1 | PMID12592411_heart_0: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 14 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 6 | MS_Skeletal_Muscle_Sum: 2 | MS_Liver_Sum: 1 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 2 | MTS_Mean: 0.5713125 | hela_subcell_location_Mitochondrion: 1 | HPA_Mitochondria: 1 | compartments_knowledge_difference: 1.2 | Comm_Mito_Ratio: 0.921 | 	Characterised; APEX (matrix) - PMID:23371551
ENSG00000011376	ENSDARG00000075337 ENSMUSG00000035202 ENSRNOG00000004760 SPAC4G8.09 YLR382C 	LARS2	"leucyl-tRNA synthetase 2, mitochondrial"	Known mitochondrial	1	PMID28435121_hESCs: 1 | PMID12592411_heart_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID24708184_Sum: 3 | PMID26450961_Sum: 14 | PMID15598749_T_leukemia_cell_line_0: 1 | PMID16615898_Sum: 1 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | MS_Placenta_Sum: 2 | MS_Brain_Sum: 4 | MS_Skeletal_Muscle_Sum: 1 | MS_Liver_Sum: 1 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 3 | MTS_Mean: 0.62589375 | hela_subcell_location_Mitochondrion: 1 | HPA_Mitochondria: 1 | HPA_NonMitochondria: 1 | YeastMitoEvidenceGFP: 1 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: 1 | Cluh_Enrichment: 1 | Comm_Mito_Ratio: 0.439 | 	Characterised; APEX (matrix) - PMID:23371551
ENSG00000197150	ENSDARG00000056672 ENSMUSG00000028973 ENSRNOG00000008557 	ABCB8	"ATP-binding cassette, sub-family B (MDR/TAP), member 8"	Known mitochondrial	1	PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID24708184_Sum: 3 | PMID26450961_Sum: 14 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 5 | MS_Skeletal_Muscle_Sum: 1 | MS_Liver_Sum: 1 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 2 | MTS_Mean: 0.84644375 | hela_subcell_location_Mitochondrion: 1 | HPA_Mitochondria: 1 | HPA_NonMitochondria: 1 | YeastMitoEvidenceGFP: 1 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: 0.4 | Cluh_Enrichment: 1 | Comm_Mito_Ratio: 0.121 | 	OMIM:605464; APEX (OMM) - PMID:28441135
ENSG00000101247	ENSDARG00000061629 ENSMUSG00000027384 ENSRNOG00000004784 	NDUFAF5	"NADH dehydrogenase (ubiquinone) complex I, assembly factor 5"	Known mitochondrial	1	PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID24708184_Sum: 3 | PMID26450961_Sum: 6 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 4 | MS_Skeletal_Muscle_Sum: 1 | MS_Heart_Sum: 1 | MTS_Mean: 0.8907125 | MammalMitoEvidenceGFP: 1 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: 2.4 | Cluh_Enrichment: 1 | Comm_Mito_Ratio: 0.9 | 	OMIM:612360; APEX (matrix) - PMID:23371551
ENSG00000110074	ENSDARG00000099705 ENSMUSG00000039048 ENSRNOG00000060379 	FOXRED1	FAD-dependent oxidoreductase domain containing 1	Known mitochondrial	1	PMID28435121_hESCs: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 4 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 2 | MS_Liver_Sum: 1 | MTS_Mean: 0.60123125 | hela_subcell_location_Mitochondrion: 1 | HPA_Mitochondria: 1 | MammalMitoEvidenceGFP: 1 | compartments_knowledge_difference: 2 | Cluh_Enrichment: 1 | 	OMIM:613622
ENSG00000174173	ENSDARG00000041575 ENSMUSG00000044763 ENSRNOG00000039567 	TRMT10C	tRNA methyltransferase 10 homolog C (S. cerevisiae)	Known mitochondrial	1	PMID28435121_hESCs: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 2 | PMID12652598_neuroblastoma_cell_line_IMR.32_0: 1 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 3 | MS_Skeletal_Muscle_Sum: 1 | MTS_Mean: 0.91124375 | hela_subcell_location_Mitochondrion: 1 | HPA_Mitochondria: 1 | HPA_NonMitochondria: 1 | MammalMitoEvidenceGFP: 1 | compartments_knowledge_difference: 0.2 | Cluh_Enrichment: 1 | Comm_Mito_Ratio: 0.714 | 	Characterised; APEX (matrix) - PMID:23371551
ENSG00000074582	ENSDARG00000012295 ENSMUSG00000026172 ENSRNOG00000016754 SPAC644.07 YDR375C 	BCS1L	BC1 (ubiquinol-cytochrome c reductase) synthesis-like	Known mitochondrial	1	PMID28435121_hESCs: 1 | PMID12592411_heart_0: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 13 | PMID15598749_T_leukemia_cell_line_0: 1 | PMID15986334_immortalized_lymphoblastoid_cell_line_0: 1 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 5 | MS_Skeletal_Muscle_Sum: 2 | MS_Liver_Sum: 2 | MS_Heart_Sum: 3 | MTS_Mean: 0.02715 | hela_subcell_location_Mitochondrion: 1 | HPA_NonMitochondria: 1 | YeastMitoEvidenceGFP: 1 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: 2 | Comm_Mito_Ratio: 1 | 	Characterised; APEX (matrix) - PMID:23371551
ENSG00000095321	ENSDARG00000016545 ENSMUSG00000026853 ENSRNOG00000018145 	CRAT	carnitine O-acetyltransferase	Known mitochondrial	1	PMID12592411_heart_0: 1 | PMID14651853_Sum: 1 | PMID15253431_Sum: 2 | PMID16415296_unknown_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 14 | PMID16615898_Sum: 2 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 6 | MS_Skeletal_Muscle_Sum: 2 | MS_Liver_Sum: 1 | MS_Kidney_Sum: 2 | MS_Heart_Sum: 7 | MTS_Mean: 0.93250625 | hela_subcell_location_Mitochondrion: 1 | HPA_NonMitochondria: 1 | YeastMitoEvidenceGFP: 1 | compartments_knowledge_difference: 0.2 | Cluh_Enrichment: 1 | Comm_Mito_Ratio: 0.853 | 	OMIM:600184; APEX (matrix) - PMID:23371551
ENSG00000167186	ENSDARG00000062594 ENSMUSG00000030652 ENSRNOG00000017012 SPBC337.15c YOR125C 	COQ7	"coenzyme Q7 homolog, ubiquinone (yeast)"	Known mitochondrial	1	PMID12592411_heart_0: 1 | PMID15253431_Sum: 1 | PMID16415296_unknown_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 14 | PMID15501831_Sum: 1 | PMID16615899_liver_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 5 | MS_Skeletal_Muscle_Sum: 2 | MS_Liver_Sum: 3 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 4 | MTS_Mean: 0.82923125 | hela_subcell_location_Mitochondrion: 1 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: 0.8 | Comm_Mito_Ratio: 1 | 	OMIM:601683
ENSG00000134375	ENSDARG00000029510 ENSMUSG00000062580 ENSRNOG00000007040 SPAC3A12.16c YJL143W 	TIMM17A	translocase of inner mitochondrial membrane 17 homolog A (yeast)	Known mitochondrial	1	PMID28435121_hESCs: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 14 | PMID15598749_T_leukemia_cell_line_0: 1 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 6 | MS_Skeletal_Muscle_Sum: 1 | MS_Liver_Sum: 1 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 2 | MTS_Mean: 0.03074375 | hela_subcell_location_Mitochondrion: 1 | HPA_Mitochondria: 1 | HPA_NonMitochondria: 1 | YeastMitoEvidenceGFP: 1 | compartments_knowledge_difference: 1.8 | Comm_Mito_Ratio: 1 | 	Characterised; APEX (IMS) - PMID:25002142
ENSG00000130347	ENSDARG00000031366 ENSMUSG00000019864 ENSRNOG00000000279 YMR152W 	RTN4IP1	reticulon 4 interacting protein 1	Known mitochondrial	1	PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 14 | PMID16615898_Sum: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 5 | MS_Skeletal_Muscle_Sum: 2 | MS_Liver_Sum: 2 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 3 | MTS_Mean: 0.6964 | hela_subcell_location_Mitochondrion: 1 | compartments_knowledge_difference: 1.6 | Comm_Mito_Ratio: 0.905 | 	Characterised; APEX (matrix) - PMID:23371551
ENSG00000181610	ENSDARG00000033973 ENSMUSG00000023723 ENSRNOG00000010363 	MRPS23	mitochondrial ribosomal protein S23	Known mitochondrial	1	PMID28435121_hESCs: 1 | PMID12592411_heart_0: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 14 | PMID12652598_neuroblastoma_cell_line_IMR.32_0: 1 | PMID15501831_Sum: 1 | PMID15598749_T_leukemia_cell_line_0: 1 | PMID15986334_immortalized_lymphoblastoid_cell_line_0: 1 | PMID16615899_liver_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 5 | MS_Skeletal_Muscle_Sum: 2 | MS_Liver_Sum: 3 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 3 | MTS_Mean: 0.454925 | hela_subcell_location_Mitochondrion: 1 | HPA_Mitochondria: 1 | HPA_NonMitochondria: 1 | compartments_knowledge_difference: 1.2 | 	Characterised; APEX (matrix) - PMID:23371551
ENSG00000184752	ENSDARG00000042469 ENSMUSG00000020022 ENSRNOG00000007407 	NDUFA12	"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 12"	Known mitochondrial	1	PMID12592411_heart_0: 1 | PMID14651853_Sum: 4 | PMID15253431_Sum: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 3 | PMID26450961_Sum: 14 | PMID12601808_placenta_0: 1 | PMID12865426_liver_0: 1 | PMID15598749_T_leukemia_cell_line_0: 1 | PMID15986334_immortalized_lymphoblastoid_cell_line_0: 1 | PMID16615898_Sum: 4 | PMID16674101_Sum: 1 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | MS_Placenta_Sum: 2 | MS_Brain_Sum: 6 | MS_Skeletal_Muscle_Sum: 2 | MS_Liver_Sum: 5 | MS_Kidney_Sum: 4 | MS_Heart_Sum: 6 | MTS_Mean: 0.59179375 | hela_subcell_location_Mitochondrion: 1 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: 2 | Comm_Mito_Ratio: 1 | 	Characterised; Metabolic model; APEX (matrix) - PMID:23371551
ENSG00000143158	ENSDARG00000037679 ENSMUSG00000026568 ENSRNOG00000003150 SPAC24B11.09 YHR162W 	MPC2	mitochondrial pyruvate carrier 2	Known mitochondrial	1	PMID28435121_hESCs: 1 | PMID12592411_heart_0: 1 | PMID14651853_Sum: 4 | PMID15253431_Sum: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 14 | PMID16615898_Sum: 4 | PMID17000643_Sum: 2 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 8 | MS_Skeletal_Muscle_Sum: 2 | MS_Liver_Sum: 6 | MS_Kidney_Sum: 3 | MS_Heart_Sum: 6 | MTS_Mean: 0.523825 | hela_subcell_location_Mitochondrion: 1 | YeastMitoEvidenceGFP: 1 | compartments_knowledge_difference: 0.2 | Comm_Mito_Ratio: 0.962 | 	Characterised; Metabolic model; 
ENSG00000161513	ENSDARG00000089369 ENSMUSG00000018861 ENSRNOG00000058497 SPBC3B8.01c YDR376W 	FDXR	ferredoxin reductase	Known mitochondrial	1	PMID28435121_hESCs: 1 | PMID14651853_Sum: 1 | PMID16415296_unknown_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 9 | PMID12652598_neuroblastoma_cell_line_IMR.32_0: 1 | PMID12865426_liver_0: 1 | PMID15986334_immortalized_lymphoblastoid_cell_line_0: 1 | PMID16615898_Sum: 1 | PMID16615899_liver_0: 1 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 2 | MS_Brain_Sum: 3 | MS_Skeletal_Muscle_Sum: 1 | MS_Liver_Sum: 5 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 1 | MTS_Mean: 0.7644125 | hela_subcell_location_Mitochondrion: 1 | YeastMitoEvidenceGFP: 1 | compartments_knowledge_difference: 2 | Comm_Mito_Ratio: 0.5 | 	Characterised; APEX (matrix) - PMID:23371551
