ensembl_gene_id	IMPI_2018	MitoCarta2.0	GO_0005739	chromosome_name	start_position	end_position	hgnc_symbol	hg38_chromosome_name	hg38_start_position	hg38_end_position	hg38_hgnc_symbol
ENSG00000159445	TRUE	TRUE	TRUE	1	151846060	151882284	THEM4	1	151873584	151909808	THEM4
ENSG00000159596	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000159685	TRUE	TRUE	TRUE	3	126423063	126679249	CHCHD6	3	126704220	126960406	CHCHD6
ENSG00000160014	FALSE	FALSE	TRUE	19	47104331	47114050	CALM3	19	46601074	46610793	CALM3
ENSG00000160072	TRUE	TRUE	TRUE	1	1407143	1433228	ATAD3B	1	1471769	1497848	ATAD3B
ENSG00000160124	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000160179	FALSE	FALSE	TRUE	21	43619799	43717354	ABCG1	21	42199689	42297244	ABCG1
ENSG00000160194	TRUE	TRUE	TRUE	21	44299754	44333414	NDUFV3	21	42879644	42913304	NDUFV3
ENSG00000160221	TRUE	TRUE	TRUE	21	45553487	45565605	C21orf33	21	44133605	44210114	GATD3A
ENSG00000160226	FALSE	FALSE	TRUE	NA	NA	NA	NA	21	44328944	44339402	CFAP410
ENSG00000160285	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000160439	TRUE	TRUE	TRUE	19	55550476	55582659	RDH13	19	55039108	55071291	RDH13
ENSG00000160471	TRUE	TRUE	TRUE	19	55860674	55866182	COX6B2	19	55349306	55354814	COX6B2
ENSG00000160688	TRUE	TRUE	TRUE	1	154955814	154965587	FLAD1	1	154983338	154993111	FLAD1
ENSG00000160691	TRUE	FALSE	TRUE	1	154934774	154946871	SHC1	1	154962298	154974395	SHC1
ENSG00000160703	TRUE	TRUE	TRUE	11	119037277	119054725	NLRX1	11	119166568	119184016	NLRX1
ENSG00000160752	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000160785	TRUE	TRUE	TRUE	1	156163880	156182587	SLC25A44	1	156193932	156212796	SLC25A44
ENSG00000160882	TRUE	FALSE	TRUE	8	143953772	143961262	CYP11B1	8	142872356	142879846	CYP11B1
ENSG00000160883	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000160957	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000161011	FALSE	FALSE	TRUE	5	179233388	179265078	SQSTM1	5	179806398	179838078	SQSTM1
ENSG00000161016	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000161203	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000161267	TRUE	TRUE	TRUE	3	197236654	197300194	BDH1	3	197509783	197573323	BDH1
ENSG00000161281	TRUE	TRUE	TRUE	19	36641824	36643771	COX7A1	19	36150922	36152869	COX7A1
ENSG00000161513	TRUE	TRUE	TRUE	17	72858619	72869156	FDXR	17	74862497	74873031	FDXR
ENSG00000161533	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000161558	TRUE	TRUE	TRUE	19	48835613	48867494	TMEM143	19	48332356	48364237	TMEM143
ENSG00000161653	TRUE	TRUE	TRUE	17	42081914	42086431	NAGS	17	44004546	44009063	NAGS
ENSG00000162032	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000162129	TRUE	TRUE	TRUE	11	72003469	72145692	CLPB	11	72285495	72434680	CLPB
ENSG00000162241	TRUE	TRUE	TRUE	11	65142663	65151172	SLC25A45	11	65375192	65383701	SLC25A45
ENSG00000162377	TRUE	TRUE	TRUE	1	53152508	53164038	COA7	1	52684451	52698366	COA7
ENSG00000162396	TRUE	TRUE	TRUE	1	55222571	55230187	PARS2	1	54756898	54764514	PARS2
ENSG00000162398	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000162433	TRUE	TRUE	TRUE	1	65613232	65697828	AK4	1	65147549	65232145	AK4
ENSG00000162461	TRUE	TRUE	TRUE	1	16062900	16067891	SLC25A34	1	15736405	15741396	SLC25A34
ENSG00000162496	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000162600	TRUE	TRUE	TRUE	1	58881056	59012474	OMA1	1	58415384	58546802	OMA1
ENSG00000162670	TRUE	FALSE	TRUE	1	190066792	190446759	BRINP3	1	190097662	190478404	BRINP3
ENSG00000162736	FALSE	FALSE	TRUE	1	160313062	160328742	NCSTN	1	160343272	160358952	NCSTN
ENSG00000162755	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000162769	TRUE	FALSE	TRUE	1	213031597	213072705	FLVCR1	1	212858255	212899363	FLVCR1
ENSG00000162777	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000162813	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000162836	TRUE	TRUE	TRUE	1	147101453	147142618	ACP6	1	147629652	147670496	ACP6
ENSG00000162851	TRUE	TRUE	TRUE	1	246703862	246729626	TFB2M	1	246540560	246566324	TFB2M
ENSG00000162909	FALSE	FALSE	TRUE	1	223889295	223963720	CAPN2	1	223701593	223776018	CAPN2
ENSG00000162910	TRUE	TRUE	TRUE	1	228294380	228297013	MRPL55	1	228106679	228109312	MRPL55
ENSG00000162923	FALSE	FALSE	TRUE	1	224572845	224624735	WDR26	1	224385143	224437033	WDR26
ENSG00000162927	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000162946	TRUE	FALSE	TRUE	1	231762561	232177018	DISC1	1	231626815	232041272	DISC1
ENSG00000162972	TRUE	TRUE	TRUE	NA	NA	NA	NA	2	199955317	200008540	MAIP1
ENSG00000163050	TRUE	TRUE	TRUE	NA	NA	NA	NA	1	226897536	226987545	COQ8A
ENSG00000163071	TRUE	FALSE	TRUE	4	52917497	52963458	SPATA18	4	52051331	52097292	SPATA18
ENSG00000163114	TRUE	TRUE	TRUE	4	96761239	96762625	PDHA2	4	95840019	95841474	PDHA2
ENSG00000163170	TRUE	TRUE	TRUE	2	74362525	74375121	BOLA3	2	74135398	74147994	BOLA3
ENSG00000163206	TRUE	FALSE	TRUE	1	152850793	152857523	SMCP	1	152878317	152885047	SMCP
ENSG00000163319	TRUE	TRUE	TRUE	4	84377085	84390888	MRPS18C	4	83455932	83469735	MRPS18C
ENSG00000163382	TRUE	TRUE	TRUE	NA	NA	NA	NA	1	156591762	156594299	NAXE
ENSG00000163516	FALSE	FALSE	TRUE	2	220094479	220101391	ANKZF1	2	219229757	219236669	ANKZF1
ENSG00000163528	TRUE	TRUE	TRUE	3	14153580	14166370	CHCHD4	3	14112077	14124870	CHCHD4
ENSG00000163541	TRUE	TRUE	TRUE	2	84650647	84687169	SUCLG1	2	84423523	84460045	SUCLG1
ENSG00000163568	FALSE	FALSE	TRUE	1	159032274	159116886	AIM2	1	159062484	159147096	AIM2
ENSG00000163586	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000163596	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000163607	TRUE	FALSE	TRUE	3	112709765	112733907	GTPBP8	3	112990918	113015060	GTPBP8
ENSG00000163617	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000163626	TRUE	TRUE	TRUE	4	73921797	73935472	COX18	4	73052362	73069755	COX18
ENSG00000163644	TRUE	TRUE	TRUE	4	89178772	89205921	PPM1K	4	88257620	88284769	PPM1K
ENSG00000163686	FALSE	FALSE	TRUE	3	58223233	58281420	ABHD6	3	58237506	58295693	ABHD6
ENSG00000163738	TRUE	TRUE	TRUE	4	74979891	75168816	MTHFD2L	4	74114174	74303099	MTHFD2L
ENSG00000163864	TRUE	TRUE	TRUE	3	139279022	139396859	NMNAT3	3	139560180	139678017	NMNAT3
ENSG00000163866	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000163902	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000163931	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000164038	TRUE	FALSE	TRUE	4	103941025	104006986	SLC9B2	4	103019868	103085829	SLC9B2
ENSG00000164039	FALSE	FALSE	TRUE	4	104000592	104021040	BDH2	4	103079435	103099883	BDH2
ENSG00000164040	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000164051	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000164089	FALSE	FALSE	TRUE	4	109663196	109684210	ETNPPL	4	108742040	108763054	ETNPPL
ENSG00000164124	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000164163	TRUE	FALSE	TRUE	4	146019084	146050331	ABCE1	4	145097932	145129179	ABCE1
ENSG00000164182	TRUE	TRUE	TRUE	5	60240956	60448853	NDUFAF2	5	60945129	61153037	NDUFAF2
ENSG00000164209	TRUE	TRUE	TRUE	5	110073837	110100857	SLC25A46	5	110738136	110765161	SLC25A46
ENSG00000164241	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000164258	TRUE	TRUE	TRUE	5	52856463	52979168	NDUFS4	5	53560633	53683340	NDUFS4
ENSG00000164284	TRUE	TRUE	TRUE	5	148724993	148734146	GRPEL2	5	149345430	149354583	GRPEL2
ENSG00000164306	TRUE	FALSE	TRUE	4	185570767	185616117	PRIMPOL	4	184649613	184694963	PRIMPOL
ENSG00000164327	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000164347	TRUE	TRUE	TRUE	5	74017029	74063196	GFM2	5	74721204	74767371	GFM2
ENSG00000164362	TRUE	FALSE	TRUE	5	1253262	1295184	TERT	5	1253147	1295069	TERT
ENSG00000164366	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000164398	TRUE	TRUE	TRUE	5	131142683	131347936	ACSL6	5	131949973	132012243	ACSL6
ENSG00000164405	TRUE	TRUE	TRUE	5	132202252	132203723	UQCRQ	5	132866560	132868031	UQCRQ
ENSG00000164466	TRUE	TRUE	TRUE	5	174904065	174956745	SFXN1	5	175477062	175529742	SFXN1
ENSG00000164488	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000164494	TRUE	TRUE	TRUE	6	107473761	107780768	PDSS2	6	107152557	107459564	PDSS2
ENSG00000164587	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000164645	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000164830	TRUE	TRUE	TRUE	8	107282473	107764922	OXR1	8	106359476	106752694	OXR1
ENSG00000164850	FALSE	FALSE	TRUE	7	1121844	1133451	GPER1	7	1082208	1093815	GPER1
ENSG00000164896	TRUE	TRUE	TRUE	7	150773711	150777953	FASTK	7	151076593	151080866	FASTK
ENSG00000164898	TRUE	TRUE	TRUE	NA	NA	NA	NA	7	139339457	139346319	FMC1
ENSG00000164904	TRUE	TRUE	TRUE	5	125877533	125931110	ALDH7A1	5	126531200	126595418	ALDH7A1
ENSG00000164919	TRUE	TRUE	TRUE	8	100885428	100906290	COX6C	8	99873200	99894062	COX6C
ENSG00000164924	TRUE	FALSE	TRUE	8	101928753	101965616	YWHAZ	8	100916525	100953388	YWHAZ
ENSG00000164933	TRUE	TRUE	TRUE	8	104410863	104427417	SLC25A32	8	103398635	103415189	SLC25A32
ENSG00000164951	TRUE	TRUE	TRUE	8	94870035	94938294	PDP1	8	93857807	93926066	PDP1
ENSG00000164978	TRUE	TRUE	TRUE	9	34329504	34343709	NUDT2	9	34329506	34343713	NUDT2
ENSG00000164983	TRUE	TRUE	TRUE	8	125324231	125384933	TMEM65	8	124306189	124372692	TMEM65
ENSG00000165028	TRUE	TRUE	TRUE	9	107526438	107539738	NIPSNAP3B	9	104764157	104777457	NIPSNAP3B
ENSG00000165046	TRUE	TRUE	TRUE	8	38243725	38267045	LETM2	8	38386207	38409527	LETM2
ENSG00000165060	TRUE	TRUE	TRUE	9	71650175	71715094	FXN	9	69035259	69120427	FXN
ENSG00000165071	FALSE	FALSE	TRUE	8	133697253	133772958	TMEM71	8	132685007	132760712	TMEM71
ENSG00000165119	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000165152	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000165233	TRUE	FALSE	TRUE	NA	NA	NA	NA	9	93096218	93113283	CARD19
ENSG00000165264	TRUE	TRUE	TRUE	9	32552997	32573160	NDUFB6	9	32552999	32573184	NDUFB6
ENSG00000165271	FALSE	FALSE	TRUE	9	33461439	33473928	NOL6	9	33461441	33473930	NOL6
ENSG00000165283	TRUE	TRUE	TRUE	9	35099888	35103154	STOML2	9	35099776	35103195	STOML2
ENSG00000165443	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000165487	TRUE	TRUE	TRUE	13	22066836	22178353	MICU2	13	21492691	21604214	MICU2
ENSG00000165494	FALSE	FALSE	TRUE	11	82868030	82898493	PCF11	11	83156988	83187451	PCF11
ENSG00000165507	TRUE	TRUE	TRUE	NA	NA	NA	NA	10	44970981	44978810	DEPP1
ENSG00000165526	TRUE	TRUE	TRUE	11	126071993	126081587	RPUSD4	11	126202094	126211692	RPUSD4
ENSG00000165553	TRUE	FALSE	TRUE	14	77731826	77737655	NGB	14	77265483	77271312	NGB
ENSG00000165588	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000165609	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000165629	TRUE	TRUE	TRUE	NA	NA	NA	NA	10	7788129	7807815	ATP5F1C
ENSG00000165632	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000165637	TRUE	TRUE	TRUE	10	76969912	76991206	VDAC2	10	75210154	75231448	VDAC2
ENSG00000165644	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000165650	FALSE	FALSE	TRUE	10	119040000	119134978	PDZD8	10	117277274	117375467	PDZD8
ENSG00000165661	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000165672	TRUE	TRUE	TRUE	10	120927215	120938345	PRDX3	10	119167703	119178833	PRDX3
ENSG00000165678	TRUE	TRUE	TRUE	10	85899196	85913001	GHITM	10	84139440	84153245	GHITM
ENSG00000165688	TRUE	TRUE	TRUE	9	139305110	139318213	PMPCA	9	136410570	136423761	PMPCA
ENSG00000165732	FALSE	FALSE	TRUE	10	70715884	70744829	DDX21	10	68956128	68985073	DDX21
ENSG00000165775	TRUE	TRUE	TRUE	X	154254255	154288578	FUNDC2	X	155025980	155060303	FUNDC2
ENSG00000165792	TRUE	TRUE	TRUE	14	21457929	21465189	METTL17	14	20989770	20997035	METTL17
ENSG00000165832	FALSE	FALSE	TRUE	10	116697952	116737430	TRUB1	10	114938193	114977676	TRUB1
ENSG00000165898	TRUE	TRUE	TRUE	14	74960423	74963809	ISCA2	14	74493720	74497106	ISCA2
ENSG00000165943	FALSE	FALSE	TRUE	14	93648541	93651273	MOAP1	14	93182196	93184928	MOAP1
ENSG00000165948	FALSE	FALSE	TRUE	14	94547628	94570192	IFI27L1	14	94081282	94103846	IFI27L1
ENSG00000165949	TRUE	TRUE	TRUE	14	94571182	94583033	IFI27	14	94104836	94116698	IFI27
ENSG00000166118	TRUE	TRUE	TRUE	11	133710526	133715433	SPATA19	11	133840631	133845538	SPATA19
ENSG00000166123	TRUE	TRUE	TRUE	16	46918290	46965209	GPT2	16	46884378	46931297	GPT2
ENSG00000166133	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000166136	TRUE	TRUE	TRUE	10	102267203	102289757	NDUFB8	10	100523740	100530000	NDUFB8
ENSG00000166170	TRUE	FALSE	TRUE	14	104022881	104029168	BAG5	14	103556544	103562831	BAG5
ENSG00000166199	TRUE	TRUE	TRUE	11	43902361	43941816	ALKBH3	11	43880811	43920266	ALKBH3
ENSG00000166260	TRUE	TRUE	TRUE	17	53029263	53046146	COX11	17	54951902	54968785	COX11
ENSG00000166321	TRUE	TRUE	TRUE	10	74870217	74891586	NUDT13	10	73110375	73131828	NUDT13
ENSG00000166329	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000166340	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000166347	TRUE	TRUE	TRUE	18	71920530	71959251	CYB5A	18	74250847	74292016	CYB5A
ENSG00000166348	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000166394	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000166411	TRUE	TRUE	TRUE	15	78423840	78464291	IDH3A	15	78131498	78171949	IDH3A
ENSG00000166548	TRUE	TRUE	TRUE	16	66541906	66586447	TK2	16	66508003	66552544	TK2
ENSG00000166575	FALSE	FALSE	TRUE	11	86748886	87034800	TMEM135	11	87037844	87323758	TMEM135
ENSG00000166598	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000166743	TRUE	TRUE	TRUE	16	20634559	20710212	ACSM1	16	20623237	20698890	ACSM1
ENSG00000166794	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000166816	TRUE	TRUE	TRUE	16	75145758	75150669	LDHD	16	75111860	75116771	LDHD
ENSG00000166833	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000166840	FALSE	FALSE	TRUE	11	58672871	58811000	GLYATL1	11	58905398	59043527	GLYATL1
ENSG00000166855	TRUE	TRUE	TRUE	15	65440557	65477680	CLPX	15	65148219	65185342	CLPX
ENSG00000166896	FALSE	TRUE	TRUE	NA	NA	NA	NA	12	57906039	57959148	ATP23
ENSG00000166902	TRUE	TRUE	TRUE	11	59573608	59578345	MRPL16	11	59806135	59810872	MRPL16
ENSG00000166913	FALSE	FALSE	TRUE	20	43514317	43537173	YWHAB	20	44885676	44908532	YWHAB
ENSG00000166920	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000167004	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000167065	TRUE	FALSE	TRUE	22	31048038	31063877	DUSP18	22	30652051	30667890	DUSP18
ENSG00000167085	TRUE	TRUE	TRUE	17	47481414	47492246	PHB	17	49404049	49414905	PHB
ENSG00000167107	TRUE	TRUE	TRUE	17	48503519	48552206	ACSF2	17	50426158	50474845	ACSF2
ENSG00000167112	TRUE	TRUE	TRUE	9	131071382	131085021	TRUB2	9	128305161	128322742	TRUB2
ENSG00000167113	TRUE	TRUE	TRUE	9	131084815	131096351	COQ4	9	128322536	128334072	COQ4
ENSG00000167136	TRUE	TRUE	TRUE	9	131580753	131584956	ENDOG	9	128818474	128822677	ENDOG
ENSG00000167186	TRUE	TRUE	TRUE	16	19078921	19091417	COQ7	16	19067599	19080095	COQ7
ENSG00000167207	FALSE	FALSE	TRUE	16	50727514	50766988	NOD2	16	50693588	50734041	NOD2
ENSG00000167264	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000167283	TRUE	TRUE	TRUE	NA	NA	NA	NA	11	118401154	118431496	ATP5MG
ENSG00000167315	TRUE	TRUE	TRUE	18	47309869	47340330	ACAA2	18	49782167	49813960	ACAA2
ENSG00000167468	TRUE	TRUE	TRUE	19	1103936	1106787	GPX4	19	1103926	1106791	GPX4
ENSG00000167526	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000167552	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000167588	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000167641	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000167645	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000167654	TRUE	FALSE	TRUE	19	3879862	3928077	ATCAY	19	3879864	3928079	ATCAY
ENSG00000167658	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000167699	TRUE	TRUE	TRUE	17	660337	685581	GLOD4	17	757097	783390	GLOD4
ENSG00000167716	TRUE	TRUE	TRUE	17	1619817	1641893	WDR81	17	1716523	1738599	WDR81
ENSG00000167755	TRUE	FALSE	TRUE	19	51461887	51472929	KLK6	19	50958631	50969673	KLK6
ENSG00000167774	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000167792	TRUE	TRUE	TRUE	11	67374323	67380006	NDUFV1	11	67605653	67612554	NDUFV1
ENSG00000167799	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000167815	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000167862	TRUE	TRUE	TRUE	NA	NA	NA	NA	17	75012670	75021261	MRPL58
ENSG00000167863	TRUE	TRUE	TRUE	NA	NA	NA	NA	17	75038863	75046985	ATP5PD
ENSG00000167969	TRUE	TRUE	TRUE	16	2289396	2302301	ECI1	16	2239395	2252300	ECI1
ENSG00000167985	TRUE	TRUE	TRUE	11	61197514	61215001	SDHAF2	11	61430042	61447529	SDHAF2
ENSG00000167996	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000168140	FALSE	FALSE	TRUE	16	4421849	4433529	VASN	16	4371848	4383528	VASN
ENSG00000168209	TRUE	FALSE	TRUE	10	74033678	74035794	DDIT4	10	72273920	72276036	DDIT4
ENSG00000168237	TRUE	TRUE	TRUE	3	52321105	52329272	GLYCTK	3	52287089	52293476	GLYCTK
ENSG00000168268	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000168273	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000168275	TRUE	TRUE	TRUE	1	234509202	234519795	COA6	1	234373456	234384049	COA6
ENSG00000168288	TRUE	TRUE	TRUE	2	150426148	150444330	MMADHC	2	149569634	149587816	MMADHC
ENSG00000168291	TRUE	TRUE	TRUE	3	58413357	58419584	PDHB	3	58427630	58433857	PDHB
ENSG00000168314	TRUE	FALSE	TRUE	3	39508689	39570970	MOBP	3	39467198	39529479	MOBP
ENSG00000168393	TRUE	TRUE	TRUE	2	242615157	242626406	DTYMK	2	241675742	241686991	DTYMK
ENSG00000168496	TRUE	FALSE	TRUE	11	61560109	61564716	FEN1	11	61792637	61797244	FEN1
ENSG00000168569	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000168610	TRUE	FALSE	TRUE	17	40465342	40540586	STAT3	17	42313324	42388568	STAT3
ENSG00000168653	TRUE	TRUE	TRUE	1	39491990	39500308	NDUFS5	1	39026318	39034636	NDUFS5
ENSG00000168710	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000168765	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000168827	TRUE	TRUE	TRUE	3	158362067	158410364	GFM1	3	158644278	158692575	GFM1
ENSG00000168904	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000168924	TRUE	TRUE	TRUE	4	1813206	1857974	LETM1	4	1811479	1856247	LETM1
ENSG00000168958	TRUE	TRUE	TRUE	2	228189867	228222550	MFF	2	227325151	227357836	MFF
ENSG00000169020	TRUE	TRUE	TRUE	NA	NA	NA	NA	4	672436	674338	ATP5ME
ENSG00000169021	TRUE	TRUE	TRUE	19	29698173	29704448	UQCRFS1	19	29205321	29213541	UQCRFS1
ENSG00000169032	FALSE	FALSE	TRUE	15	66679155	66784650	MAP2K1	15	66386817	66492312	MAP2K1
ENSG00000169057	FALSE	FALSE	TRUE	X	153287024	153363212	MECP2	X	154021573	154137103	MECP2
ENSG00000169084	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000169100	TRUE	TRUE	TRUE	X	1505045	1511617	SLC25A6	X	1386152	1392724	SLC25A6
ENSG00000169122	FALSE	FALSE	TRUE	8	58907068	59116838	FAM110B	8	57994509	58204279	FAM110B
ENSG00000169169	FALSE	TRUE	TRUE	19	50194155	50216988	CPT1C	19	49690898	49713731	CPT1C
ENSG00000169188	TRUE	TRUE	TRUE	X	55026790	55035490	APEX2	X	55000357	55009057	APEX2
ENSG00000169228	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000169230	TRUE	TRUE	TRUE	5	176730775	176733960	PRELID1	5	177303774	177306959	PRELID1
ENSG00000169239	TRUE	TRUE	TRUE	X	15706953	15805747	CA5B	X	15688830	15788409	CA5B
ENSG00000169288	TRUE	TRUE	TRUE	4	78783674	78873944	MRPL1	4	77862520	77952790	MRPL1
ENSG00000169313	TRUE	FALSE	TRUE	3	151055168	151102600	P2RY12	3	151337380	151384812	P2RY12
ENSG00000169504	TRUE	TRUE	TRUE	1	25071848	25170815	CLIC4	1	24745357	24844324	CLIC4
ENSG00000169519	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000169567	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000169599	TRUE	TRUE	TRUE	2	69622882	69664760	NFU1	2	69395750	69437628	NFU1
ENSG00000169609	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000169682	TRUE	FALSE	TRUE	16	28985542	28995869	SPNS1	16	28974221	28984548	SPNS1
ENSG00000169710	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000169738	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000169814	FALSE	FALSE	TRUE	3	15642848	15687329	BTD	3	15601341	15647640	BTD
ENSG00000169860	TRUE	FALSE	TRUE	3	152552736	152555841	P2RY1	3	152834693	152841439	P2RY1
ENSG00000169972	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000170027	FALSE	FALSE	TRUE	7	75956116	75988348	YWHAG	7	76326794	76359031	YWHAG
ENSG00000170312	TRUE	FALSE	TRUE	10	62538089	62554610	CDK1	10	60778331	60794852	CDK1
ENSG00000170315	FALSE	FALSE	TRUE	17	16284112	16286059	UBB	17	16380798	16382745	UBB
ENSG00000170348	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000170445	FALSE	FALSE	TRUE	5	140052758	140071609	HARS	5	140673904	140691862	HARS
ENSG00000170502	TRUE	TRUE	TRUE	4	88343734	88380606	NUDT9	4	87422582	87459454	NUDT9
ENSG00000170516	TRUE	FALSE	TRUE	4	46736844	46911252	COX7B2	4	46734827	46909235	COX7B2
ENSG00000170606	FALSE	FALSE	TRUE	5	132387654	132442141	HSPA4	5	133051962	133106449	HSPA4
ENSG00000170632	TRUE	TRUE	TRUE	7	102715328	102740205	ARMC10	7	103074881	103099764	ARMC10
ENSG00000170634	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
